name,gu,address,class,cafe_menu,review_count,review_top3,background_image_url
로알드앤달,강남구,서울 강남구 강남대로158길 32 지상1층,"카페,디저트","['스트로베리', '솔티드 카라멜', '블루베리', '카스테라']",406,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231110_275%2F16996008364565UbnI_JPEG%2F%25BF%25DC%25B0%25FC.jpg
어글리퍼피 도산,강남구,서울 강남구 언주로170길 26-6 1층,"카페,디저트","['Tomato meat pie', 'Chausson au pomme', '과일 타르트', '약과 쿠키']",999+,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_6%2F1680069585223hRFnX_JPEG%2FKakaoTalk_20230324_112537406.jpg
슬로우커피,강남구,서울 강남구 역삼로 136 신명빌딩 1층,"카페,디저트","['슬로우라떼', 'MELTING LATTE 멜팅라떼', 'BROWNIE 브라우니', 'MELTING BROWNIE 하겐다즈']",288,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_183%2F1698391168339ajtR9_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFCEO05137-1-1.jpeg
하이도산,강남구,서울 강남구 선릉로155길 11 1층 101호,"카페,디저트","['에스프레소 3 - 플래터', '이탈리아 정통 에스프레소 (북부)', '이탈리아 정통 에스프레소 (중부)', '이탈리아 정통 에스프레소 (남부)']",555,"['커피가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_90%2F1698287456770NGcTE_JPEG%2FKakaoTalk_20231026_112032851_29.jpg
트리오드,강남구,서울 강남구 강남대로94길 28 유니언타운 L층,"카페,디저트","['페어링 세트', '블루베리 케익그람', '레몬치즈 케익그람', '초코케익그람']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230302_259%2F1677758007406bGjem_JPEG%2FKakaoTalk_20230302_205216923.jpg
레뽀드라라 강남점,강남구,서울 강남구 테헤란로7길 22 2관 101호,카페,"['프리미엄 수제스콘 4구 선물세트', '프리미엄 수제 스콘 6구세트', '아메리카노', '플레인 휘낭시에']",819,"['커피가 맛있어요', '디저트가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231023_254%2F1698044173440Gayvr_PNG%2FEFD748E8-B4B4-4483-B031-D9C30CA4D591.png
런던 베이글 뮤지엄 도산점,강남구,"서울 강남구 언주로168길 33 1, 2층",베이커리,"['더블 베이컨 감자 샌드위치', '감자치즈 베이글', '플레인 베이글', '트러플 베이글']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221013_238%2F1665629671160QMvrk_JPEG%2F%25B5%25B5%25BB%25EA1.jpg
에뚜왈 가로수길점,강남구,서울 강남구 압구정로10길 35 지하1층,베이커리,"['마들렌', '마들렌 글라세 레몬', '피낭시에', '크루와상']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191109_137%2F1573260343236kFY5O_JPEG%2FpZlc-uo2_s9HTe1Ezmh0rIUq.jpg
호랑가시,강남구,서울 강남구 봉은사로6길 32 지하1층-3층,"카페,디저트","['소금빵', '대파 크림치즈 치아바타', '케요네즈 도나스', '수제 무화과잼 스콘']",558,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231105_3%2F1699185425835WQBTc_JPEG%2FKakaoTalk_20231105_205630708.jpg
한과와락,강남구,서울 강남구 봉은사로4길 31-5,"카페,디저트","['개성주악', '개성약과', '전통한상', '찰떡']",232,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_288%2F1693976561586QTgW6_JPEG%2F1693976519296.jpg
문화시민 서울,강남구,서울 강남구 강남대로62길 35 2층,"카페,디저트","['마리아주 프레르 티', '파리 브레스트 마들렌', '디저트 오마카세', '유자 피스타치오']",930,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231117_158%2F1700211961042aGQnV_JPEG%2F862a5099-8528-11ee-8891-80615f0bce16_03.jpg
SADDLER HAUS,강남구,서울 강남구 도산대로17길 10 B1 새들러하우스,와플,"['플레인세트', '페스츄리 바게트', '새들러슈페너', '크림 치즈']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230413_149%2F1681376256167v4TDU_JPEG%2F%25BF%25CD%25C7%25C3%25B7%25CE%25B0%25ED%25B8%25DE%25C0%25CE.jpg
마일스톤 커피,강남구,서울 강남구 논현로159길 49,카페,"['플랫화이트', '수제마스카포네티라미수', '에스프레소', '아메리카노']",999+,"['커피가 맛있어요', '친절해요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200604_8%2F15912405422364IGU7_JPEG%2FyNl1tP7ql63NU4QaM5gu-P7e.jpg
알베르,강남구,서울 강남구 강남대로102길 34,카페,"['에스프레소', '아메리카노', '카페라떼', '카페모카']",999+,"['커피가 맛있어요', '인테리어가 멋져요', '대화하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210509_87%2F1620541361661OMRUl_JPEG%2FtEEdIzEFLcIhVftLCEiahq2b.jpeg.jpg
쇼토,강남구,서울 강남구 압구정로18길 14-6 1층,"카페,디저트","['딸기 쇼토', '초코딸기 쇼토', '샤인머스캣 쇼토', '멜론 쇼토']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231123_71%2F1700667910298FFa8j_JPEG%2FKakaoTalk_20231119_205745595.jpg
달마시안,강남구,서울 강남구 압구정로42길 42,"카페,디저트","['[브런치]크런치 프렌치 토스트', '[브런치]에그 베네딕트', '[브런치]달마시안 몬테크리스토', '[브런치]그릴드 쉬림프 로제파스타']",999+,"['인테리어가 멋져요', '음식이 맛있어요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210913_18%2F1631492525833HWAbY_JPEG%2F3tYcm3RZh_CgstNdpODxOE2B.jpg
미뉴트 빠삐용,강남구,서울 강남구 도산대로51길 37 지하1층,"카페,디저트","['딥초코&츄러스 (5ea)', '디핑&츄러스 (5ea)', '오리지널 슈가 (5ea)', '화이트 크림']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221228_230%2F1672194839251kmu6N_PNG%2FMP_%25B8%25DE%25C0%25CE_%25C3%25BB%25B4%25E3%25C1%25A1.png
빵파남 커파남,강남구,서울 강남구 선릉로129길 9-3 1층,베이커리,"['겉바속촉 왕 소금빵(1개)', '수제 생크림 도넛(1개)', 'PN 라떼 (시그니처) 추천(500ml)', '꿀 미숫가루 (추천)(R캔(500ml캔))']",999+,"['빵이 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230803_109%2F1691045162508TwGVQ_JPEG%2FScreenshot_20230803_154503_Video_Player.jpg
셀렉티드마롱,강남구,서울 강남구 테헤란로4길 37 1층 셀렉티드마롱,"카페,디저트","['피스타치오 젤라또', '티라미수', '바닐라 빈 라떼', '진저 레몬 에이드']",999+,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230403_270%2F1680509689122L4wGx_JPEG%2F86EFB953-43B8-470D-BA12-E802BDA1C9D9.jpeg
썸띵어바웃커피,강남구,"서울 강남구 강남대로102길 30 1, 2, 3층","카페,디저트","['아메리카노', '카페라떼', '바닐라/카라멜/헤이즐넛라떼', '치즈케이크']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200410_63%2F1586525835413cIJAS_JPEG%2FtgP2t6xLpFwDN_PCxDkLFXzU.jpeg.jpg
노티드 청담,강남구,서울 강남구 도산대로53길 15 1층,카페,"['우유생크림 도넛', '클래식바닐라 도넛', 'Knotted Yellow Box (6ea)', 'Knotted Pink Box (4ea)']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230705_265%2F1688536408718JSeGF_PNG%2F%25B4%25EB%25C7%25A5%25C0%25CC%25B9%25CC%25C1%25F6.png
세시셀라 도산공원점,강남구,서울 강남구 도산대로45길 10-4 삼경빌딩 1층,카페,"['자몽티', '자몽에이드', '당근케이크', '와플브런체세트']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_126%2F1440994949528N3k7a_JPEG%2F11886505_0.jpg
기욤 청담점,강남구,서울 강남구 선릉로152길 17,"카페,디저트","['정통 프랑스 빵', '밀페이로얄', '마카롱', '에끌레르']",999+,"['빵이 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_60%2F1699519238036KabNA_JPEG%2F0C0A0938_3.jpg
프라텔리,강남구,서울 강남구 봉은사로4길 31,"카페,디저트","['프렌치 토스트', '트리그린슈페너', '프라슈페너', '텔리크리미치노']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221216_243%2F1671183507111QlLlg_JPEG%2FKakaoTalk_20221216_182511120.jpg
스크렘,강남구,서울 강남구 봉은사로4길 17 1F,"카페,디저트","['클래식 까눌레', '아메리카노', '플랫화이트', '카페라떼']",999+,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230602_18%2F16857111119886sd7j_JPEG%2FBDF8157E-6CBC-4C77-9B19-F6F2B536E6F5.jpeg
벙커컴퍼니 압구정점,강남구,"서울 강남구 언주로167길 23 1,2층","카페,디저트","['에스프레소', '에스프레소와이니콘파냐', '브루잉커피', '쥬시롱블랙']",999+,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230807_262%2F1691412291757V88QY_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2023-08-07_%25BF%25C0%25C8%25C4_9.44.20.png
까치화방 강남역점,강남구,서울 강남구 봉은사로4길 23 1층,테마카페,"['딸기 초코벨벳 케이크', '딸기 레드벨벳 케이크', '딸기라떼', '까치설화 (아인슈페너)']",999+,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231129_19%2F1701221551683Dtlz8_PNG%2F%25B5%25FE%25B1%25E2_%25C5%25A9%25B1%25E2_%25BA%25AF%25C8%25AF.png
이웃집통통이,강남구,서울 강남구 선릉로161길 19 1층,"카페,디저트","['황치즈크림 소금빵', '약과쿠키', '황치즈라떼', '휘낭시에']",999+,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230926_78%2F1695685928460Km3aO_JPEG%2FD564BEC8-201E-4266-AE73-A87BDF7CAD7C.jpeg
달링베이커리,강남구,서울 강남구 논현로160길 25 1층,베이커리,"['페스츄리 어니언 크림 수프', '크루아상 토마토 수프', '잡곡 식빵', '브리오슈 식빵']",42,"['빵이 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231107_84%2F169928882511955zKY_JPEG%2Fshare_your_heart_with_me..jpg
쿠라우니,강남구,서울 강남구 강남대로156길 39 지하 1층,"카페,디저트","['쿠라우니', '아메리카노', '카페라떼', '마리아쥬 홍차']",999+,"['빵이 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230205_284%2F1675607716992viHBT_JPEG%2FIMG_20211116_121822_605.jpg
케이코스랜드,강남구,"서울 강남구 압구정로10길 35-2 지하1층, 지상1층","카페,디저트","['Earlgrey Milk Tea', 'Matcha Milk Tea', 'Dark Choco Milk Tea', '소금빵']",351,"['커피가 맛있어요', '음료가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_107%2F1697770618645S8CqJ_PNG%2FKakaoTalk_20231018_171405276.png
마일드하이클럽,강남구,서울 강남구 언주로170길 22 1층,브런치카페,"['(브런치) 마일드 더치 베이비', '(NEW) 스윗 펌킨 뇨끼', '(브런치)이탈리안 클래식 라자냐', '(브런치)칠리 라구 파스타']",926,"['인테리어가 멋져요', '음식이 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_114%2F16954429385622vpLy_JPEG%2FIMG_2345.jpeg
글루글루,강남구,서울 강남구 테헤란로79길 33 1층 101호,"카페,디저트","['뽀라스 & 다크 초콜릿 소스', '뽀라스 & 레몬 크림 소스', '뽀라스 & 얼 그레이 크림 소스', '뽀라스 & 시나몬 슈거']",786,"['커피가 맛있어요', '디저트가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230202_76%2F1675322937967EdubY_PNG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25B4%25EB%25C1%25F6_1.png
플디 도산점,강남구,서울 강남구 압구정로42길 24-5 로비스빌딩 4층,"카페,디저트","['크리스마스 케이크', '프리미엄 클래식 딸기 케이크', '탈기탈기케이크(시그니처)', '수제에이드']",999+,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231128_202%2F17011509135855lMoo_JPEG%2FKakaoTalk_20231128_145453808_01.jpg
고센인코퍼레이티드 청담점,강남구,서울 강남구 선릉로158길 18,카페,"['홍합 치즈 떡볶이', '인절미 마운틴', '마늘빵/2조각', '고센클럽 샌드위치']",999+,"['인테리어가 멋져요', '디저트가 맛있어요', '대화하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170919_73%2F1505797715676Dl27q_JPEG%2Fm7XR2D_XbUFEFqk-LE3_NDmn.jpg
다크그림,강남구,서울 강남구 강남대로112길 12 1층 다크그림,"카페,디저트","['휘낭시에', '빼빼로휘낭시에 선물포장 6구', '테디 브라우니 아이스크림', '선물포장']",999+,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_201%2F1698384778575Bh3lx_JPEG%2F0B8EB69B-C721-4305-81D6-3BC94D876724.jpeg
베르체 도심공항터미널점,강남구,서울 강남구 테헤란로87길 22 지하1층 Q105호,"카페,디저트","['베르체 에스프레소', '에스프레소 콘파냐', '에스프레소 아포가토', '플랫 화이트']",325,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231116_240%2F17001143104024EsYf_JPEG%2F1.jpg
뉴욕라츠오베이글스,강남구,서울 강남구 압구정로48길 28 건물전체,베이글,['베이글'],999+,"['빵이 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201019_153%2F16030758148810rXLn_JPEG%2F3KVpsSEwcVnB9C6lhKOhyCCd.jpg
